,loss,accuracy,val_loss,val_accuracy,epoch,model_features
0,1.4987428940153897,0.45548015832901,1.293818988298115,0.49177631735801697,0,LSTM_Model_12_Q_Glove_LSTM_5_trainable
1,1.3412715864848286,0.4593872129917145,1.2906636187904759,0.49177631735801697,1,LSTM_Model_12_Q_Glove_LSTM_5_trainable
2,1.3377210086641698,0.4595928490161896,1.289043222603045,0.49177631735801697,2,LSTM_Model_12_Q_Glove_LSTM_5_trainable
3,1.3350112401676746,0.4595928490161896,1.2884038733808618,0.49177631735801697,3,LSTM_Model_12_Q_Glove_LSTM_5_trainable
4,1.3361993899395406,0.4597984850406647,1.2885645188783343,0.49177631735801697,4,LSTM_Model_12_Q_Glove_LSTM_5_trainable
