,loss,accuracy,val_loss,val_accuracy,epoch,model_features
0,1.4202291568610592,0.4550688862800598,1.3077373002704822,0.4621710479259491,0,nn_model_Question_Glove_NN_20
1,1.317228002139332,0.46493932604789734,1.2586553190883838,0.4884868562221527,1,nn_model_Question_Glove_NN_20
2,1.3045606698221124,0.46473369002342224,1.2869226367850053,0.46957236528396606,2,nn_model_Question_Glove_NN_20
